날짜,1시,2시,3시,4시,5시,6시,7시,8시,9시,10시,11시,12시,13시,14시,15시,16시,17시,18시,19시,20시,21시,22시,23시,24시
2023-04-09,53.133,49.741,46.149,45.033,38.094,37.883,43.048,21.333,7.267,1.713,2.131,1.812,2.821,1.752,4.511,4.307,15.551,11.023,2.174,0.538,0.475,7.71,32.127,53.1
2023-04-10,86.188,98.166,84.556,68.846,67.205,68.539,67.036,40.707,43.845,61.209,26.001,12.534,15.397,17.503,25.791,58.525,49.095,27.118,28.084,71.619,112.429,117.359,133.107,142.518
2023-04-11,162.726,164.028,132.891,93.566,87.953,113.235,125.593,154.291,163.128,145.024,134.158,92.14,36.631,81.521,157.159,166.191,143.774,112.062,73.604,66.181,65.962,47.507,36.786,32.737
2023-04-12,90.737,115.094,143.568,168.399,154.723,172.041,173.533,166.413,153.976,87.468,19.033,13.776,11.053,8.918,11.153,21.799,62.703,62.414,98.702,89.206,53.408,55.984,80.74,13.465
2023-04-13,47.305,61.454,57.182,37.081,17.311,7.33,6.665,7.795,5.623,5.733,4.981,1.801,0.74,0.588,3.17,12.266,26.679,32.861,25.296,41.525,32.841,24.142,29.563,58.668
2023-04-14,73.633,44.063,72.881,87.028,68.744,67.914,33.718,28.204,42.703,10.829,15.465,30.396,28.726,81.583,112.793,115.038,99.273,104.956,126.981,93.695,77.591,60.55,47.707,41.578
2023-04-15,37.852,46.811,62.001,71.645,82.762,71.876,63.682,95.795,84.512,53.858,58.61,82.413,47.157,42.556,86.645,112.808,137.03,142.784,111.488,73.098,42.494,45.881,57.322,44.244
2023-04-16,19.416,4.295,43.044,20.633,34.626,19.081,13.638,30.656,75.352,156.761,90.463,18.004,13.409,7.61,8.175,16.376,120.112,183.416,157.213,109.855,59.527,54.859,38.582,42.973
2023-04-17,32.61,16.015,6.18,0.723,0.381,0.76,0.604,1.291,4.895,11.97,25.881,10.379,13.731,19.471,19.859,67.863,134.159,150.923,123.654,142.346,159.373,165.458,177.546,164.4
2023-04-18,156.932,181.556,206.17,194.631,193.297,202.485,194.577,191.757,196.147,191.836,184.881,180.109,147.426,120.092,123.548,142.016,125.165,140.785,124.5,113.335,92.305,85.556,58.983,55.202
2023-04-19,48.049,57.32,39.273,11.328,10.062,11.45,12.776,11.857,9.03,14.207,10.171,7.94,4.293,5.007,3.715,3.213,3.317,28.432,55.622,45.541,41.12,51.295,32.206,14.19
2023-04-20,13.017,6.068,7.853,6.384,9.517,4.571,3.952,1.258,9.316,19.719,15.789,4.194,2.615,1.671,1.773,2.81,2.84,3.966,2.525,3.493,13.982,30.419,60.251,107.77
2023-04-21,120.42,127.062,121.033,120.014,123.993,136.252,141.73,144.017,111.968,105.233,90.969,24.982,31.567,32.611,35.397,68.91,88.808,74.485,45.953,47.766,40.744,36.427,39.556,48.543
2023-04-22,66.982,56.028,60.451,61.969,76.735,104.638,108.571,119.621,133.032,54.165,17.803,18.736,16.168,18.273,31.591,113.081,176.045,160.877,134.851,124.248,127.91,135.306,162.969,166.615
2023-04-23,156.29,148.77,151.841,146.346,147.529,146.546,148.24,160.339,160.712,119.605,123.341,103.056,23.419,17.135,43.469,114.523,123.814,118.855,114.604,120.47,114.927,113.129,102.231,88.114
2023-04-24,83.546,94.853,94.265,98.054,99.653,119.32,120.508,114.572,122.792,122.443,96.725,101.216,78.319,52.18,50.469,84.756,91.46,101.687,120.191,124.389,101.885,77.598,46.042,32.424
2023-04-25,28.921,20.168,16.394,29.462,17.87,17.103,9.653,7.155,14.957,22.38,23.115,23.316,27.145,36.961,44.063,44.718,42.846,57.962,53.774,33.09,18.224,25.685,48.681,78.126
2023-04-26,100.958,94.58,83.456,77.57,60.641,55.868,73.87,61.135,75.874,82.276,26.48,27.218,28.404,26.275,20.223,24.23,71.017,140.274,168.391,168.593,146.762,106.041,111.665,113.628
2023-04-27,102.591,67.444,40.967,24.708,16.668,13.137,9.84,6.802,2.818,1.25,1.616,1.647,1.273,3.308,3.087,8.913,7.206,8.888,19.173,23.033,33.927,45.801,38.989,46.362
2023-04-28,42.659,37.973,26.829,49.917,56.898,53.186,43.482,42.272,55.826,57.523,71.308,80.779,76.828,64.892,72.496,70.439,70.859,76.27,66.052,70.57,115.852,101.905,68.091,81.241
2023-04-29,99.053,110.251,59.09,38.685,35.29,33.186,26.112,22.063,23.261,17.077,11.163,12.273,21.233,43.696,105.182,114.657,128.728,144.533,191.742,190.432,197.553,192.208,193.877,190.158
2023-04-30,186.939,169.213,195.951,183.156,125.206,109.406,97.893,83.675,39.105,11.791,7.678,3.678,3.787,4.499,10.322,21.99,45.728,54.296,34.481,30.108,31.432,33.319,32.128,28.579
2023-05-01,27.722,16.279,31.146,35.476,51.493,46.421,35.908,27.239,23.678,6.311,11.354,8.932,3.318,2.833,5.392,6.1,6.741,2.232,0.668,0.057,0.273,0.152,1.632,2.888
2023-05-02,5.127,14.41,16.125,18.127,8.928,9.058,19.097,14.096,5.165,6.949,4.696,6.126,7.419,9.503,21.185,33.834,55.511,65.715,42.696,27.137,51.203,85.707,92.128,73.511
2023-05-03,86.44,84.424,67.071,66.768,99.788,74.619,54.612,57.966,84.18,96.347,88.167,90.842,90.752,83.608,97.489,110.555,77.976,97.34,128.147,119.344,97.54,150.509,146.812,170.821
2023-05-04,176.222,174.866,154.289,129.801,128.636,168.238,160.488,150.436,164.93,187.631,205.76,201.625,212.149,194.518,172.41,137.355,168.318,154.553,144.592,97.598,90.356,120.563,181.474,193.446
2023-05-05,201.499,210.343,202.85,200.527,195.609,187.028,205.783,211.858,209.02,202.51,204.372,200.024,204.459,201.249,206.155,201.937,188.671,194.261,195.788,203.012,191.939,174.629,172.213,144.389
2023-05-06,123.596,109.537,94.042,60.725,49.176,36.066,19.58,6.014,2.938,7.971,3.86,5.148,9.316,13.472,5.972,3.269,3.557,1.442,4.447,9.89,32.204,77.96,95.03,90.747
2023-05-07,85.858,77.676,73.897,69.275,75.811,92.793,105.979,126.918,126.951,121.545,131.908,142.616,136.079,134.743,132.129,111.31,107.415,119.973,77.162,57.54,48.692,39.361,33.781,31.708
2023-05-08,46.03,63.925,79.075,86.51,97.115,81.034,64.794,59.518,44.702,32.341,3.027,3.797,3.006,4.335,4.037,34.444,34.433,24.537,19.769,30.184,39.236,18.413,18.253,14.687
2023-05-09,9.151,9.762,11.786,13.853,12.47,12.403,8.247,6.372,9.782,9.174,6.507,9.222,9.227,10.352,8.172,14.725,33.864,42.99,34.694,52.279,71.146,83.105,82.958,58.278
2023-05-10,54.111,70.088,69.057,72.447,65.737,58.654,59.902,44.141,27.249,14.99,4.561,3.307,2.388,2.185,2.523,7.236,15.132,21.296,21.531,57.854,77.603,68.662,61.709,64.665
2023-05-11,45.917,31.964,22.237,11.176,3.67,0.612,0.453,1.602,0.608,2.366,9.618,5.478,4.941,5.118,8.982,8.293,6.773,5.313,8.271,8.929,7.149,1.948,0.108,0.439
2023-05-12,3.911,3.875,5.442,3.907,8.455,7.575,4.512,1.939,4.694,4.642,4.076,3.629,2.184,7.44,11.828,12.967,18.463,21.358,13.86,26.692,17.384,28.636,7.487,6.959
2023-05-13,5.828,4.465,14.774,22.353,33.543,36.935,27.808,8.801,7.223,11.199,9.914,21.285,28.807,27.806,34.238,21.174,13.556,6.562,8.633,6.276,4.088,4.895,5.987,18.902
2023-05-14,39.874,35.413,28.474,21.008,12.458,2.672,3.181,1.732,0.459,1.259,3.564,3.031,1.084,4.83,5.052,3.349,3.352,1.011,1.008,3.137,7.073,8.551,11.501,11.58
2023-05-15,18.663,11.504,1.57,2.182,3.321,10.494,17.306,8.479,5.12,2.8,43.529,49.354,35.201,123.477,62.002,44.784,39.744,40.923,55.877,51.942,45.938,30.042,14.685,8.331
2023-05-16,5.206,4.454,2.516,2.883,2.567,4.698,4.297,3.521,3.261,3.994,3.783,4.622,2.475,13.833,23.086,23.02,18.85,14.964,20.344,26.261,34.717,52.948,65.883,64.545
2023-05-17,65.619,62.037,68.375,82.898,85.861,85.952,83.178,98.017,107.425,130.309,127.423,92.41,100.194,115.992,104.176,101.23,74.915,66.654,86.312,68.039,59.556,69.193,80.276,98.417
2023-05-18,111.934,117.991,92.007,67.485,34.464,37.258,51.133,59.505,100.694,118.729,133.142,155.145,131.937,154.032,132.532,113.738,98.355,113.57,143.774,167.626,187.418,187.01,168.411,148.922
2023-05-19,154.094,148.48,139.045,121.132,104.833,88.879,74.586,81.044,68.093,56.604,56.033,45.028,40.944,50.037,39.744,36.857,31.191,14.773,4.077,0.609,2.144,1.354,2.282,2.869
2023-05-20,6.671,4.924,6.975,3.838,1.104,3.698,3.929,2.637,5.108,2.504,1.448,2.206,3.967,1.919,1.051,1.179,0.74,0.439,5.922,16.565,8.186,8.702,9.672,13.765
2023-05-21,21.39,13.067,9.652,4.367,5.953,3.47,3.949,11.459,18.813,8.908,3.691,14.368,11.415,7.612,19.226,31.993,28.291,23.99,17.869,10.872,14.794,19.059,12.675,14.809
2023-05-22,12.594,18.872,21.203,47.583,94.849,82.183,74.221,89.217,128.409,133.328,115.536,87.284,100.884,75.868,39.632,16.698,9.8,22.663,65.982,95.001,81.604,76.959,63.943,67.204
2023-05-23,86.552,89.495,95.464,94.633,80.879,90.463,89.63,53.771,35.005,26.664,23.309,9.935,12.659,17.977,30.558,39.086,35.945,35.246,19.82,7.626,7.108,11.333,8.032,7.468
2023-05-24,3.925,6.111,3.093,0.266,0.146,0.151,1.422,1.394,0.387,1.628,7.175,9.792,8.221,3.22,1.721,4.041,2.355,2.276,1.389,1.531,0.126,0.317,0.215,1.435
2023-05-25,1.257,0.685,0.472,3.297,3.253,2.404,2.607,2.124,7.713,8.55,21.992,13.709,11.377,11.106,28.943,40.254,27.145,34.243,23.959,18.999,35.116,40.691,26.729,44.628
2023-05-26,53.363,52.543,49.584,28.564,8.912,1.747,7.556,6.24,1.684,0.909,1.898,6.144,23.891,46.347,74.904,67.601,43.044,27.389,32.753,47.05,44.19,54.173,48.372,60.5
2023-05-27,79.708,97.555,78.822,58.664,69.861,95.712,96.851,84.229,107.807,108.838,109.213,130.29,161.834,166.41,181.293,151.545,128.03,149.901,161.679,150.394,155.115,151.604,172.434,106.432
2023-05-28,182.827,153.563,166.102,131.882,139.987,128.397,147.134,151.438,132.051,98.296,118.857,130.137,139.315,137.981,103.976,92.771,66.011,61.666,67.185,76.028,93.422,123.975,116.781,112.318
2023-05-29,93.492,107.048,107.454,90.716,85.198,78.719,92.252,77.881,59.859,60.024,77.571,53.095,23.628,12.512,10.096,16.536,26.166,25.751,20.843,18.462,8.049,25.067,60.549,67.049
2023-05-30,24.274,6.738,12.896,17.563,8.145,6.983,2.221,0.055,0.214,0.039,0.05,0.084,0.823,2.669,8.715,14.295,21.047,40.661,46.791,56.459,68.013,40.944,34.86,48.802
2023-05-31,33.484,37.008,50.905,45.802,47.318,53.693,43.32,26.417,23.835,29.778,43.175,50.778,47.864,45.024,38.049,39.393,38.116,34.507,28.414,23.649,21.735,11.481,5.07,7.478
2023-06-01,6.642,8.002,9.008,7.198,5.745,9.597,10.92,9.375,7.859,9.119,7.979,10.189,7.712,7.298,4.643,2.298,6.735,20.781,9.771,2.456,2.141,12.552,7.797,5.343
2023-06-02,14.031,17.449,4.347,2.982,9.232,20.977,64.455,99.191,99.936,91.355,121.637,124.134,72.397,41.01,65.455,110.462,131.819,128.296,107.986,122.372,126.328,147.029,137.108,147.059
2023-06-03,100.43,106.83,109.714,107.194,117.282,126.431,124.277,96.125,68.317,61.89,38.169,12.843,13.126,11.632,18.689,19.486,16.264,16.649,24.057,46.661,67.358,69.96,57.708,52.918
2023-06-04,46.476,36.385,39.561,52.154,61.581,65.323,79.461,74.421,55.301,38.571,35.976,31.445,23.461,27.441,24.731,32.026,34.497,30.855,28.689,21.492,17.116,22.91,42.043,44.009
2023-06-05,34.669,65.063,76.406,107.096,123.682,113.905,103.435,108.733,72.606,82.45,27.815,16.293,13.938,13.297,21.029,6.447,4.23,7.233,6.059,17.262,20.391,17.943,21.098,10.627
2023-06-06,8.357,9.862,8.12,9.316,10.003,11.682,12.12,12.504,13.583,19.384,29.837,39.396,44.446,30.95,26.034,17.385,14.914,10.336,0.804,8.706,22.786,22.894,24.579,25.334
2023-06-07,25.285,14.572,16.066,14.989,11.623,4.783,4.446,2.845,0.955,0.673,2.302,4.097,4.918,19.346,31.814,30.591,22.307,27.549,27.507,16.268,10.604,9.168,15.707,19.27
2023-06-08,29.103,38.824,30.348,20.952,16.348,14.48,27.411,20.481,1.086,0.062,0.673,2.36,1.688,11.499,8.268,7.939,4.888,7.825,2.795,1.692,0.784,0.121,2.011,7.674
2023-06-09,11.117,16.231,19.775,12.636,5.543,5.484,5.413,0.406,3.793,2.83,1.676,1.825,2.98,10.515,18.95,20.73,15.16,14.281,16.978,25.1,41.631,65.845,83.085,76.834
2023-06-10,89.185,108.124,71.642,34.127,17.874,7.394,25.544,5.915,0.872,3.278,8.95,29.607,24.18,33.283,50.798,39.893,21.547,14.347,16.429,34.698,20.376,1.846,9.09,25.915
2023-06-11,23.628,22.2,18.261,17.026,11.499,9.027,4.276,0.302,0.147,0.11,2.235,5.584,4.678,4.773,9.562,11.271,10.787,8.218,2.673,0.37,1.795,3.304,7.475,5.088
2023-06-12,4.603,6.245,1.635,0.08,0.05,0.056,0.047,0.072,0.485,2.169,4.237,9.543,5.134,2.174,2.359,3.362,0.458,0.044,0.162,0.14,0.656,2.313,2.435,4.625
2023-06-13,3.608,0.598,0.489,0.682,4.608,9.394,11.437,6.088,1.665,0.753,1.021,1.464,0.634,0.472,0.212,0.649,0.492,0.038,0.158,0.634,0.498,0.504,1.72,7.374
2023-06-14,14.906,24.505,18.538,30.051,25.751,14.086,29.473,16.952,5.489,3.751,5.13,3.471,2.01,3.973,3.348,1.078,0.335,1.247,0.599,0.423,0.546,0.611,1.459,14.712
2023-06-15,16.403,18.014,12.616,14.692,14.236,22.777,16.651,12.583,8.644,7.485,8.29,4.689,2.888,7.616,7.467,5.501,4.434,3.127,4.757,6.064,12.63,14.343,5.752,1.343
2023-06-16,3.701,0.953,0.393,0.49,0.129,1.031,1.689,0.705,0.234,0.178,0.145,0.789,1.064,1.319,0.942,2.736,3.53,2.956,1.529,3.172,6.268,7.62,5.824,1.764
2023-06-17,0.872,0.116,0.044,0.21,0.123,0.043,0.063,0.043,0.054,0.619,1.299,2.721,2.428,1.797,2.228,7.326,10.428,3.799,0.665,0.265,0.164,0.496,1.07,2.03
2023-06-18,3.246,1.174,0.3,0.488,0.373,0.563,0.223,1.86,0.733,0.082,0.366,1.635,1.14,3.099,1.126,0.553,0.724,0.828,0.738,0.441,2.717,5.709,9.156,13.946
2023-06-19,11.868,11.115,11.072,11.393,18.592,10.148,9.713,2.423,1.02,3.264,12.648,31.113,27.53,20.277,26.953,20.466,7.72,4.506,4.9,4.803,4.501,7.051,13.523,19.321
2023-06-20,26.184,53.107,42.408,38.808,66.246,34.242,30.53,41.793,55.003,52.641,46.522,38.243,42.487,66.501,78.391,77.032,75.209,53.296,45.742,29.47,15.501,14.353,11.509,13.288
2023-06-21,6.97,10.386,15.969,21.204,24.499,30.06,27.69,29.624,25.436,17.118,20.794,17.16,14.386,20.781,32.25,47.379,73.708,79.96,59.769,48.832,59.234,60.893,57.849,50.492
2023-06-22,43.755,42.568,41.337,41.803,29.052,44.717,47.249,46.254,41.422,42.058,39.504,31.595,43.277,44.349,41.844,29.751,20.576,19.396,22.745,21.463,29.277,26.535,13.572,8.04
2023-06-23,15.366,21.763,20.507,19.775,24.209,13.038,15.552,10.765,2.124,2.11,0.768,2.367,1.684,1.537,1.479,3.119,4.081,3.606,2.831,5.334,8.51,12.554,6.779,5.374
2023-06-24,5.567,7.091,4.449,4.39,4.517,5.865,8.648,17.833,26.549,37.948,39.959,32.331,33.291,39.473,38.668,48.302,37.548,35.436,32.604,33.199,24.027,26.945,29.794,19.728
2023-06-25,11.854,9.368,14.929,15.544,20.803,33.517,55.771,65.662,111.581,123.038,132.259,117.901,82.484,86.294,36.602,11.515,3.721,0.225,0.334,4.904,20.023,59.067,77.456,94.931
2023-06-26,118.034,129.793,122.303,120.684,104.437,103.499,119.669,115.049,113.635,112.3,106.231,106.206,107.705,125.877,131.269,131.083,136.345,145.063,148.624,146.985,132.359,140.215,128.252,96.21
2023-06-27,111.499,120.062,120.964,111.573,96.357,83.143,75.634,69.52,66.377,75.902,76.742,86.144,72.867,72.241,78.461,77.348,88.4,89.815,92.1,100.485,147.203,155.168,165.154,161.083
2023-06-28,141.047,130.642,118.607,123.546,106.411,95.914,84.809,78.766,64.76,62.359,66.594,85.713,91.694,106.016,95.509,106.901,87.176,70.128,52.929,43.705,42.86,60.163,66.324,79.704
2023-06-29,106.16,113.096,128.114,111.84,97.785,96.83,100.889,121.897,114.582,117.1,129.73,146.232,153.402,150.09,165.64,176.303,153.243,136.058,128.562,103.624,104.783,108.564,109.431,104.671
2023-06-30,39.11,58.936,93.401,92.647,70.418,58.534,48.828,61.788,20.496,22.997,22.815,17.467,21.548,32.561,43.761,54.95,69.105,82.91,65.672,61.554,44.39,41.304,18.474,7.55
2023-07-01,4.055,10.025,9.594,14.149,3.189,2.107,0.345,0.098,0.045,0.048,0.047,0.063,0.052,0.009,0.038,0.049,0.081,0.342,2.778,1.705,2.377,2.265,1.997,1.988
2023-07-02,1.308,2.189,1.944,0.728,2.009,1.911,5.559,2.676,1.499,1.615,2.445,4.985,3.393,1.606,6.297,12.234,16.256,11.547,18.215,29.992,22.395,23.67,19.031,27.456
2023-07-03,57.403,52.092,22.811,5.03,2.61,2.387,2.719,0.281,2.489,0.372,0.554,0.174,1.428,0.821,2.98,5.867,3.992,0.467,0.158,0.26,0.045,0.047,0.039,0.261
2023-07-04,3.364,3.828,3.355,8.638,11.24,9.825,7.919,4.032,2.231,5.499,15.492,21.1,27.916,33.173,31.445,30.59,27.255,26.856,35.738,42.985,52.936,34.282,28.035,37.545
2023-07-05,46.443,56.86,80.758,95.089,89.059,61.384,68.658,75.76,44.31,20.672,39.059,34.61,23.693,20.482,35.502,38.828,28.465,15.775,14.604,7.949,4.045,2,1.407,1.837
2023-07-06,1.789,3.952,2.749,0.822,0.69,11.157,16.325,8.336,3.939,3.214,6.264,9.884,12.755,21.61,18.513,6.577,15.311,15.296,8.995,5.147,12.879,15.804,22.299,21.742
2023-07-07,26.047,39.906,47.121,32.905,38.748,30.638,28.639,19.63,22.508,41.713,72.013,70.437,76.999,52.655,37.63,42.715,42.142,28.427,20.003,26.357,26.08,24.052,38.512,31.283
2023-07-08,27.932,28.562,51.741,60.139,39.481,43.851,62.365,31.9,22.117,31.869,40.063,34.48,45.781,45.825,37.817,27.445,30.132,35.098,46.375,35.608,34.734,23.859,27.879,33.668
2023-07-09,32.467,36.404,34.831,35.25,16.251,22.947,36.497,36.779,36.067,51.576,60.753,26.07,18.072,31.079,12.224,45.802,53.21,18.631,36.748,38.682,51.819,44.38,55.497,41.348
2023-07-10,50.168,68.088,87.6,80.723,63.658,28.894,27.572,12.504,13.738,27.746,16.08,88.24,155.349,139.787,156.314,140.584,130.462,95.285,62.633,50.053,40.655,36.661,39.469,38.571
2023-07-11,44.345,52.59,47.028,58.82,73.093,84.831,69.801,86.545,91.186,83.537,80.755,83.108,100.747,122.497,101.862,91.48,95.47,96.596,81.944,87.169,90.297,99.093,131.394,146.329
2023-07-12,112.969,130.018,118.382,105.306,104.874,82.301,90.165,86.636,100.094,103.515,99.963,105.581,108.826,99.697,87.266,92.329,90.103,93.127,85.693,89.586,97.469,96.379,95.16,88.381
2023-07-13,101.094,102.76,94.991,92.748,98.169,110.855,101.714,104.143,104.08,108.879,115.163,125.815,140.92,168.13,132.555,132.236,145.525,155.959,161.068,156.168,146.346,143.545,157.032,182.905
2023-07-14,164.222,154.29,154.233,161.904,150.937,160.886,176.006,162.074,163.864,155.794,146.207,148.525,158.653,160.242,160.158,162.473,162.71,169.766,148.157,149.316,162.756,179.6,170.91,154.937
2023-07-15,150.592,151.546,153.26,153.178,163.504,147.178,119.132,112.807,126.133,129.882,150.415,145.689,146.412,134.628,133.714,131.085,126.388,131.658,126.344,121.346,110.01,87.709,89.374,119.673
2023-07-16,119.752,116.793,119.631,127.601,124.85,131.215,120.105,123.743,116.527,93.802,100.787,88.343,89.154,75.418,71.385,76.427,52.754,44,58.497,80.54,90.796,93.188,104.524,108.637
2023-07-17,94.791,117.774,110.734,109.294,109.323,103.535,88.454,74.616,65.43,61.632,48.438,52.377,47.682,58.82,65.541,14.488,3.845,5.411,4.663,5.236,9.274,14.244,29.864,47.526
2023-07-18,75.229,76.228,112.572,88.181,128.413,127.685,113.236,138.508,167.115,166.101,169.706,154.567,138.353,134.145,132.9,119.491,102.639,79.207,65.324,61.867,57.211,55.193,53.593,30.263
2023-07-19,8.571,16.657,26.637,37.612,49.17,71.917,69.592,72.506,51.117,45.537,44.571,34.692,28.793,23.607,19.462,18.152,15.099,8.347,4.617,6.113,7.252,1.794,0.256,0.084
2023-07-20,0.067,0.215,0.359,0.267,2.24,2.493,3.36,2.504,1.786,1.706,0.045,0.05,0.237,0.341,0.55,0.374,0.303,0.217,0.979,0.342,0.096,0.35,0.174,0.203
2023-07-21,0.117,0.162,1.316,4.065,6.714,4.253,6.675,9.605,20.458,23.072,27.871,26.83,38.451,32.95,32.152,25.706,28.012,29.037,32.378,41.557,44.505,37.279,30.585,48.95
2023-07-22,50.861,45.941,60.068,101.75,176.986,149.624,150.701,172.768,163.391,110.865,103.65,107.117,116.4,121.084,123.139,119.465,129.843,130.246,119.695,126.205,130.296,135.827,144.621,143.503
2023-07-23,132.856,122.101,127.007,124.659,118.672,126.547,123.861,117.326,122.337,129.415,115.183,114.119,111.219,107.186,93.59,88.011,95.879,103.557,82.055,73.077,93.312,102.379,115.488,129.352
2023-07-24,133.546,117.597,95.477,99.447,101.965,112.74,102.155,81.783,50.863,39.154,28.769,25.437,31.122,42.172,87.627,78.479,59.765,11.911,5.104,12.122,29.244,40.818,33.391,31.061
2023-07-25,24.722,32.309,33.109,35.665,57.986,38.484,44.378,62.405,50.246,53.08,22.217,19.798,12.356,15.626,26.641,30.535,28.745,22.903,19.145,21.607,21.024,29.074,34.422,48.287
2023-07-26,49.512,41.157,34.059,33.9,28.582,29.618,23.959,17.725,16.552,26.07,27.741,31.255,33.068,45.816,36.712,33.193,31.644,24.509,29.074,20.995,8.065,16.273,20.361,9.972
2023-07-27,18.022,20.724,22.204,35.411,24.611,26.823,32.393,35.057,34.352,45.702,57.08,72.642,70.368,65.158,63.232,48.065,47.326,50.069,41.029,41.98,26.725,27.738,42.715,50.171
2023-07-28,45.502,38.468,40.839,29.963,32.254,29.683,28.306,38.073,43.169,65.738,80.105,90.023,73.54,48.141,65.233,33.747,14.298,15.06,10.183,9.741,15.024,20.675,25.329,24.324
2023-07-29,22.316,18.932,20.63,31.244,36.822,30.431,34.224,33.442,41.242,45.569,54.751,56.448,60.093,57.257,50.466,50.053,39.061,32.832,25.043,14.457,16.388,20.618,19.283,15.177
2023-07-30,20.37,25.405,19.806,19.357,20.449,16.919,15.278,13.454,24.842,37.526,43.143,38.442,37.266,44.272,48.889,32.608,25.676,29.464,17.221,11.712,19.503,13.144,11.446,14.559
2023-07-31,8.088,10.725,5.63,4.631,8.69,7.487,3.274,4.458,11.115,10.789,3.927,7.284,10.01,9.804,13.921,15.351,14.531,6.994,5.406,4.561,3.81,1.1,1.035,1.461
2023-08-01,1.59,2.325,0.523,1.777,6.437,8.211,10.333,9.041,5.756,8.111,19.787,22.799,26.096,26.054,24.037,19.367,14.566,11.636,7.047,3.486,5.316,8.541,6.022,2.601
2023-08-02,1.825,3.194,3.115,4.01,5.589,6.451,5.699,2.802,1.654,5.261,11.52,18.734,27.494,27.834,20.979,18.363,8.967,10.39,20.86,5.574,5.291,12.248,9.03,8.795
2023-08-03,8.464,8.148,16.677,21.106,14.162,6.725,9.095,5.886,25.442,43.572,54.701,41.246,50.461,59.196,81.128,65.527,41.752,48.57,44.483,20.571,16.675,21.443,28.339,28.606
2023-08-04,21.121,35.534,26.996,22.484,28.373,33.582,26.181,17.105,34.4,51.87,41.839,41.759,54.018,72.076,71.682,60.121,46.417,29.89,25.946,15.624,11.055,9.936,11.857,14.745
2023-08-05,15.071,19.068,18.193,9.905,5.169,1.853,2.491,8.609,19.932,26.371,32.147,34.05,36.49,39.422,43.368,22.738,33.893,40.77,34.395,27.242,38.368,40.196,29.011,29.113
2023-08-06,46.05,59.393,56.432,53.294,56.248,44.469,42.595,39.103,44.488,52.017,53.135,60.476,71.196,72.456,68.375,69.904,64.727,50.871,47.133,34.924,32.492,40.475,41.95,52.436
2023-08-07,49.179,48.312,43.425,49.066,54.467,50.674,55.101,45.499,48.806,55.345,50.486,45.709,53.511,56.59,51.435,54.871,50.273,43.349,34.581,32.691,41.017,52.609,52.596,68.555
2023-08-08,68.7,82.942,86.464,85.503,77.676,58.179,75.361,74.325,68.986,61.912,73.648,86.811,96.791,94.871,109.596,137.197,139.587,123.539,119.663,117.959,103.547,86.712,87.142,98.085
2023-08-09,119.867,127.637,113.886,108.849,116.029,120.457,132.362,163.753,183.397,188.075,190.846,185.071,192.197,190.947,182.442,179.091,187.027,184.943,185.122,180.422,180.865,161.549,166.676,174.561
2023-08-10,175.229,177.093,167.404,167.963,170.917,176.26,196.789,202.652,192.488,195.232,186.254,171.347,165.314,189.206,137.664,123.448,125.288,113.091,103.707,87.386,33.578,46.052,13.548,5.444
2023-08-11,0.722,1.675,4.964,7.649,4.771,5.181,5.944,2.451,1.917,3.516,12.075,28.422,41.707,41.103,37.181,34.447,18.142,8.629,6.299,4.836,2.829,7.189,4.492,11.515
2023-08-12,20.703,12.105,7.815,6.927,6.408,5.097,4.158,1.794,0.278,0.351,1.455,1.571,2.611,0.512,0.679,1.707,1.214,0.555,0.082,0.027,0.028,0.047,0.042,0.437
2023-08-13,1.572,3.106,1.749,0.706,0.446,0.079,0.12,0.082,0.047,0.113,2.998,5.893,6.357,7.771,4.532,3.12,5.807,6.629,3.21,2.091,1.3,1.167,1.183,0.92
2023-08-14,1.197,1.794,3.521,0.636,0.467,0.148,0.688,0.253,2.071,5.756,12.546,19.619,22.684,17.415,17.807,14.508,12.308,9.248,6.029,4.203,1.739,3.244,2.036,6.58
2023-08-15,18.199,12.795,15.999,14.757,7.384,6.251,6.565,2.928,3.248,4.301,6.782,8.172,8.25,8.372,13.171,8.934,3.852,0.693,0.441,0.088,1.268,3.044,4.049,8.452
2023-08-16,7.448,5.697,8.558,10.666,11.948,11.565,12.894,7.913,9.397,11.823,10.245,2.875,2.38,1.465,3.451,7.504,4.085,3.326,0.998,0.28,0.25,2.069,14.469,17.466
2023-08-17,13.211,15.06,12.798,9.983,4.143,0.714,0.361,0.048,0.045,0.056,0.88,3.865,6.845,12.391,16.028,6.476,4.72,3.619,3.237,1.188,0.612,0.813,1.061,0.431
2023-08-18,1.155,1.972,1.95,6.325,9.241,9.009,9.489,11.546,20.441,27.05,33.414,32.149,33.882,38.055,47.288,29.108,24.422,20.134,14.838,11.015,6.93,7.565,6.716,5.581
2023-08-19,6.965,7.373,2.878,2.996,6.512,2.918,0.404,0.143,0.166,0.45,0.3,0.758,1.713,3.762,1.56,0.092,0.165,0.98,1.587,2.752,3.601,3.119,3.437,4.301
2023-08-20,6.707,6.594,3.598,1.423,0.74,0.4,0.046,0.045,0.423,2.549,5.573,7.177,14.202,14.286,11.387,6.427,3.273,3.053,2.578,0.787,0.539,0.757,0,4.73
2023-08-21,17.648,20.494,19.513,22.739,24.924,34.954,33.598,25.815,33.872,37.311,52.972,64.835,72.42,67.005,65.248,63.584,64.712,69.421,53.085,48.035,35.207,31.65,31.978,38.064
